rubygem_id,gem_downloads
58930,17830
58931,169230
58932,5020
58933,89058
58934,6414
58935,9892
58936,758
58937,4960
58938,4938
58939,8238
58940,8724
58941,4584
58942,164102
58943,335599
58944,33354
58945,5056
58946,29850
58947,15986
58948,4902
58949,5718
58950,243546
58951,26824
58952,11636193
58953,109136
58954,18264
58955,15584
58956,6176
58957,1944917
58958,5014
58959,49634
58960,190
58961,17082
58962,34196
58963,12796
58964,13516
58965,5520
58966,8720
58967,12980
58968,5204
58969,79642
58970,32540
58971,8936
58972,4912
58973,5658
58974,12962
58975,252730
58977,85458
58978,24514
58979,103550
58980,5088
58981,5168
58982,16172
58983,15748
58984,23942
58985,8540
58986,26316
58987,5622
58988,120852194
58989,15410
58990,7626
58991,18862
58992,10228
58993,13030
58994,8416
58995,21458
58996,23082
58997,2185694
58998,15336
58999,22752
59001,498176
59002,5394
59003,16730
59004,20938
59005,4958
59007,5520
59008,18786
59009,8212
59010,138230
59011,18076
59012,12512
59013,14834
59014,17906464
59015,38446
59016,57708
59017,18568
59018,82684
59019,20002
59020,7622
59021,12608
59022,20836
59023,5122
59024,11330
59025,21684
59026,9782
59027,2953951
59028,10004
59029,7064
59030,58750
59031,14558
59032,74
59033,4770
59034,28608
59035,4928
59036,108924
59037,7842
59038,4
59039,14764
59040,5358
59041,4930
59042,6098
59043,8394
59044,17840
59045,117144
59046,238300
59047,4806
59048,19718
59049,11468
59050,4880
59051,15588
59052,23966
59053,29678
59055,40662
59056,144384
59057,11934
59058,11938
59059,189304
59060,5746
59061,8292
59062,6048
59063,46650
59064,4303954
59065,8778
59066,39400
59067,5096
59068,18
59071,12506
59072,13004
59073,11232
59074,2044
59075,105050
59076,16660
59077,9804
59078,10012
59079,4453725
59080,2
59081,15976
59082,5002
59083,24960
59084,9206
59085,75524
59086,8404
59087,27380
59088,33944
59089,24912
59090,31966
59091,13582
59092,90
59093,14
59094,21850
59095,5808
59096,191276
59097,8236
59098,12872
59099,4976
59100,5208
59101,5124
59102,5794
59103,27874
59104,41086
59106,4300
59107,70318
59108,7068
59109,10726
59110,4860
59111,16
59112,97424
59113,4804
59114,4914
59115,5330
59116,5658
59117,5278
59118,14012
59119,102534
59120,130
59121,628
59122,5028
59123,5048
59125,2612
59126,6542
59127,4984
59128,12470
59129,4894
59130,144335
59131,19692
59132,12622
59133,14242
59134,40240
59135,7732
59136,8212
59137,5036
59138,12434
59139,7546
59140,5486
59141,10052
59142,31270
59143,14528
59144,4918
59145,34448
59146,4884
59147,12786
59148,5052
59149,5596
59150,4906
59151,35514
59152,119144
59153,4908
59154,18410
59155,16686
59156,4940
59157,4942
59158,132592
59159,18284
59160,755154
59161,10160
59162,5476
59163,8520
59164,100662
59165,5262
59166,4934
59167,330
59168,29642
59169,21942
59170,20731
59171,4944
59172,45104
59173,12570
59174,348
59175,12344
59176,2
59177,8662
59178,20
59179,6890
59180,8286
59181,1456236
59182,22146
59183,7144
59184,12094
59185,38600
59186,26162
59187,16957
59188,20140
59189,786711
59190,27098
59191,32136
59192,1096
59193,4804
59194,5180
59195,38800
59196,4780
59197,4852
59198,386220
59199,68166
59200,22104
59201,10258
59202,662
59203,35580
59204,22600
59205,24560
59206,12088
59207,8430
59208,11860
59209,25656
59210,19720
59211,7548
59212,13608
59213,8984
59214,4
59215,25512
59216,5434
59217,140116
59218,66058
59219,4742
59220,113012
59221,5924
59222,15056
59223,50064
59224,384134
59225,22676
59226,28148
59227,25780
59228,21342
59229,17730
59230,13814
59231,596
59232,5418
59233,17304
59234,21614
59235,3914
59236,4912
59237,17440
59238,5504
59239,5112
59240,5730
59241,5794
59242,4914
59243,4820
59244,5026
59245,5346
59246,30388
59247,5758
59248,18104
59249,49254
59250,1932
59251,17924
59252,45618
59253,12854
59254,23834
59255,14802
59256,1908
59257,8
59258,9428
59259,12358
59260,42616
59261,21890
59262,23046
59263,4814
59264,4860
59265,6352
59266,4836
59267,8404
59268,23098
59269,8638
59270,15658
59271,105600
59272,82372
59273,6430
59274,21168
59275,714
59276,12628
59277,11726
59278,172
59279,6002
59280,5024
59281,34992
59282,26884
59283,4928
59284,240355
59285,11680
59286,55626
59287,8694
59288,7786
59289,29644
59290,8994
59291,10592
59293,1436
59294,5006
59295,8594
59296,72
59297,28170
59298,8652
59299,26944
59300,9634
59301,20588
59302,15730
59303,9654
59304,17732
59305,13498
59306,2177950
59307,60238
59308,42104
59309,17000
59310,5506
59311,76
59312,1053516
59313,16218
59314,24724
59315,10768
59316,4870
59317,76706
59318,103182
59319,21698
59320,5416
59321,7606
59322,8748
59323,5036
59324,5168
59325,317834
59326,574
59327,4433713
59328,2170
59329,67310
59330,30224
59331,23488
59332,24884
59333,1052
59334,23698
59335,98462
59336,3564
59337,62120
59338,11440
59339,458504
59340,48124
59341,422444
59342,11720
59343,50490
59344,9858
59345,8428
59346,9168
59347,16916
59348,19754
59349,9124
59350,540
59351,8
59352,202143
59353,4950
59354,12336
59355,13520
59356,14830
59357,14554
59358,4920
59359,6386
59360,5004
59361,8202
59362,22384
59363,12844
59364,5844
59365,9040
59366,2078
59367,7692
59368,9336
59369,41460
59370,5776
59371,5616
59372,37082
59373,83196
59374,95230
59376,10034
59377,18452
59378,79656
59379,28234
59380,135096
59381,4506
59382,16052
59383,55792
59384,355614
59385,5638
59386,114930
59387,41902
59388,11848
59389,6374
59390,22718
59391,2520
59392,19856
59393,15144
59394,4962
59395,5412
59396,19006
59397,97609
59398,4614296
59399,5542
59400,5388
59401,17020
59402,12370
59403,5356
59404,105526
59405,18918
59406,21110
59407,4910
59408,899290
59409,12308
59410,5108
59411,19416
59412,23240
59413,12778
59414,8256
59415,8250
59416,14896
59417,53684
59418,4874
59419,41154
59420,4880
59421,65072
59422,16716
59423,21984
59424,27980
59425,9738
59426,4952
59427,8254
59428,5544
59429,111638
59431,4868
59432,15754
59433,10424
59434,199940
59435,202
59436,30620
59437,4862
59438,158070
59439,224030
59440,55950
59441,8090
59442,62972
59443,40262
59444,22798
59445,75531
59446,11756
59447,9990
59448,5958
59449,123372
59450,46176
59451,11978
59452,18896
59453,19530
59454,4934
59455,222990
59456,8678
59457,10362
59458,9346
59459,5028
59460,23546
59461,386224
59462,4360
59463,6154
59464,13224
59465,854774
59466,295100
59467,54076
59468,14082
59469,19002
59470,19386
59471,11726
59472,21948
59473,76672
59474,14252
59475,66706
59476,28406
59477,5322
59478,7606
59479,11354
59480,4814
59481,17176
59482,158950
59483,116356
59484,22586
59485,15364
59486,9240
59487,7832
59488,57534
59489,19408
59490,8462
59491,392
59492,5754
59493,312002
59494,5104
59495,7048
59496,51504
59497,20
59498,4792
59499,5022
59500,28844
59501,3115239
59502,37912
59503,8420
59504,5606
59505,30942
59506,104262
59507,13450
59508,13492
59509,7016
59510,20436
59511,51388
59512,4892
59513,2717643
59514,130
59515,5394
59516,10402
59517,11842
59518,43036
59519,18088
59520,1470
59521,11704
59522,17024
59523,34860
59524,5322
59525,23570
59526,12626
59527,5652
59528,5438
59529,13056
59530,103236
59531,25298
59532,18678
59533,5268
59534,16108
59535,4924
59536,9386
59537,4934
59538,4874
59539,335494
59540,15972
59541,11836
59542,5072
59543,2514
59544,9020
59545,8544
59546,5774
59547,65460
59548,21162
59549,11768
59550,5376
59551,28390
59552,14096
59553,113194
59554,9790
59555,1153426
59556,24500
59557,18138
59558,17050
59559,18814
59560,34822
59561,191044
59562,262826
59563,42018
59564,6366
59565,272
59566,4460
59567,4800
59568,186422
59569,6
59570,5644
59571,377222
59572,4932
59573,8950
59574,7538992
59575,265974
59576,56820
59577,11476
59578,49398
59579,30934
59581,14072
59582,18690
59583,5542
59584,15808
59585,22260
59586,444
59587,15084
59589,24810
59590,8292
59591,16670
59592,25968
59593,5572
59594,25430
59595,4858
59596,18892
59597,7722
59598,4424
59599,7602
59600,26088
59601,4513368
59602,39674
59603,13364
59604,8628
59605,38936
59606,25566
59607,5448
59608,59816
59609,5870
59610,21926
59611,40538
59612,1193298
59613,5876
59614,52690
59615,4
59616,764
59617,11694
59618,26676
59619,11878
59620,11656
59621,4750
59622,14126181
59623,9094
59624,25244
59625,24456
59626,13982
59627,8884
59628,145080
59629,398182
59630,38436
59631,4934
59632,27016
59633,112452
59634,13548
59635,20044
59636,4892
59637,369586
59638,8218
59639,8706
59640,62696
59641,14904
59642,8846
59643,5034
59644,5042
59645,74710
59646,11574
59647,25964
59648,4802
59649,52596
59650,101350
59651,7072700
59652,44268
59653,73130
59654,4758
59655,9330
59656,7102
59657,14756
59658,147194
59659,14024
59660,5738
59661,14422
59662,17502
59663,17448
59664,6872
59665,5226
59666,6808
59667,662
59668,640
59669,4842
59670,19056
59671,11550
59672,24032
59673,30350
59674,179206
59675,5530
59676,6432
59678,6492129
59679,18372
59680,11542
59681,15638
59682,5887322
59683,11120
59684,18610
59685,4856
59686,16594
59687,47138
59688,4838
59689,17521252
59690,62470
59691,41252
59692,47226
59693,14678
59694,15696
59695,13632
59696,37002
59697,19824
59698,59858
59699,4894
59700,14866
59701,22154
59702,25200
59703,5570
59704,37458
59705,5026
59706,2
59707,8532
59708,110402
59709,38166
59710,2269975
59711,6126
59712,8850
59713,32536
59714,9146
59715,1626
59716,36460
59717,14694
59718,8204
59719,10888
59720,5246
59721,5208
59722,3626859
59723,26982
59724,4766
59725,11632
59726,20564
59727,178748
59728,4996
59729,20902
59730,38558
59731,14154
59732,10498
59733,4774
59734,90566
59735,15282
59736,80224
59737,29786
59738,13868
59739,4902
59740,19806
59741,37368
59742,5066
59743,9912
59744,10886
59745,156284
59746,728356
59747,5398
59748,9098
59749,5628
59750,28
59751,9382
59752,24484
59753,165586
59754,51680
59755,76920
59756,12198
59757,11562
59758,5956
59759,3902
59760,4832
59761,110
59762,2990
59763,26170
59764,5512
59765,2138
59766,19154
59767,20892
59768,135828
59769,4988
59770,37580
59771,30294
59772,12286
59773,16602
59774,13752
59775,36568
59776,20
59777,14170
59778,76410
59779,9974
59780,28958
59781,7034
59782,5012
59783,8502
59784,8664
59785,4928
59786,17086
59787,21838
59788,19490
59789,5480
59790,48600
59791,30018
59792,306
59793,30440
59794,39266
59795,12310
59796,5822
59797,2925459
59798,1152
59799,5680
59800,692230
59801,4826
59802,58350
59803,28802
59804,11556
59805,8508
59806,15222
59807,104
59808,50056
59809,4854
59810,4930
59811,42280
59812,10752
59813,65148
59814,4812
59815,8451217
59816,8290
59817,42682
59818,65000
59819,74958
59820,475678
59822,5004
59823,16862
59824,15382
59825,8728
59826,2208
59827,76152
59828,9160
59829,8578
59830,8804
59831,21252
59832,5642
59833,39820
59834,4924
59835,114172
59836,33272
59837,5346
59838,4978
59839,69814
59840,5378
59841,6566
59842,12478
59843,8922
59844,5556
59845,4686
59846,4838
59847,4828
59848,23540
59849,26130
59850,5958
59851,17918843
59852,8530
59853,11792
59854,7582
59855,12126
59856,1924
59857,4952
59858,387160
59859,502762
59860,129418
59861,27742
59862,5160
59863,18920
59864,32396
59865,15392
59866,4760
59867,113910
59868,4980
59869,511387
59870,20854
59871,30386
59872,22538
59873,5492
59874,4732
59875,23108
59876,6014
59877,12062
59878,13232
59879,151392
59880,5356
59881,102630
59882,8220
59883,13052
59884,11722
59885,42882
59886,12632
59887,16432
59888,11400
59889,3388
59890,23996
59891,5290
59892,9160
59893,38616
59894,13488
59896,845972
59897,69344
59899,8284
59900,5068
59901,24082
59902,186864
59904,67082
59905,18860
59906,16439980
59907,8752
59908,8174
59909,36058
59910,4808
59911,4816
59912,11576
59913,11622
59914,11558
59915,8338
59916,8254
59917,87640
59918,11370
59919,5480
59920,22046
59921,15036
59922,5530
59923,2472
59924,5054
59926,14964
59927,43680
59928,7112
59929,109976
59930,14886
59931,32798
59932,38336
59933,63190
59934,4944
59935,23302
59936,4988
59939,36856
59940,12692
59941,12536
59942,12736
59943,12592
59944,56754
59945,50520
59946,5110
59947,4936
59948,19368
59949,11432
59950,30320
59951,4850
59952,11800
59953,25406
59954,5588
59955,187418
59956,12786
59957,19426
59958,14
59959,6503589
59960,5607390
59961,5018
59962,19150
59963,37674
59964,7992
59965,4852
59966,60576
59967,13822
59968,8298
59969,34112
59970,24590
59971,4958
59972,5920
59973,90586
59974,33018
59975,15864
59976,78482
59977,28738
59978,308654
59979,19380
59980,9588
59981,689223
59982,182098
59983,9626
59984,4838
59985,6402
59986,4822
59987,122047
59988,25848
59989,11498
59990,8746
59991,12072
59992,16570
59993,33086
59994,18
59995,7600
59996,9714
59997,4822
59998,4790
59999,42342
60000,130720
60001,7842
60002,14834
60003,11376
60004,13524
60005,5842
60006,11676
60007,19132
60008,22902
60009,7057
60010,10000
60011,14744
60012,290922
60013,4754
60014,162388
60015,1406
60016,85479
60017,34394
60018,926050
60019,9818
60020,56856
60021,1848
60022,4862
60023,2588
60024,394
60025,4920
60026,41098
60027,18362
60028,1764057
60029,20784
60030,180
60031,27286
60032,101318
60033,4974
60034,16986
60035,6124
60036,16174
60037,5990
60038,33924
60039,9530
60040,57144
60041,47870
60042,5600
60043,9138
60044,5558
60045,17234
60046,8510
60047,12154
60048,5168
60049,4954
60050,109588
60051,5782
60052,9476
60053,6384
60054,22670
60055,20928
60057,4934
60058,28328
60059,1392596
60060,4870
60061,18538
60062,24890
60063,138322
60064,18118
60065,5826
60066,29050
60067,5070
60068,2700944
60069,17148
60070,8318
60071,12804
60072,5270
60073,66282
60074,579178
60075,18392
60076,18104
60077,8246
60078,30222
60079,47280
60080,20492
60081,285158
60082,8718
60083,6504
60084,59678
60085,32248
60087,50714
60088,21650
60089,10126
60090,19828
60091,7310
60092,58166
60093,5308
60094,4828
60095,222568
60096,11788
60097,112908
60098,12002
60099,12392
60100,11440
60101,78080
60102,8424
60103,498831
60104,14
60105,11556
60106,181352
60107,61390
60108,4540
60109,5924
60110,6470
60111,8564
60112,324
60113,5600
60114,28202
60115,5610
60116,64996
60117,4896
60118,122648
60119,5740
60120,8976
60121,4974
60123,13604
60124,13702
60125,5122
60126,18200
60127,30046
60128,14478
60129,241910
60130,69004
60131,111308
60132,8426
60133,36533503
60134,10896
60135,44202
60136,6190
60137,14986
60138,8250
60139,10062
60140,6896
60141,12268972
60142,4838
60143,13574
60144,14930
60145,60040
60146,4848
60147,41764
60148,5640
60149,82158
60150,4910
60151,4910
60152,63818690
60153,630
60154,304
60155,446
60156,4882
60157,41656
60158,144
60159,16070
60160,166
60161,99688
60162,11362
60163,31362
60164,4740
60165,18387
60166,46390
60167,57734
60168,25516
60169,22906
60170,20
60171,16
60172,9868
60173,30676
60174,43292
60175,26966
60176,84868
60177,5136
60178,14286
60179,43706
60180,35448
60181,46786
60182,6980
60183,15164
60184,82
60185,22092
60186,13780
60187,5262
60188,23244
60189,16024
60190,27940
60191,12194
60192,12482166
60193,12450
60194,173001
60195,5268
60196,8370
60197,15128
60198,23832
60199,14936
60200,41346
60201,15976
60202,2696
60203,22466
60204,4950
60205,8918
60206,30220
60207,1477541
60208,30544
60209,20806
60210,150110
60211,20472
60212,8966
60213,3117993
60214,29728
60215,3790
60216,25498
60217,27736
60218,2238
60219,77676
60220,4890
60221,20012
60222,27428
60223,4990
60224,4858
60225,16126
60226,7990
60227,1508
60228,20896
60229,9386
60230,38154
60231,2204
60232,10712
60233,1580
60234,27224
60235,22508
60236,15574
60237,4962
60238,11632
60239,8938
60240,29096
60241,57012
60242,10264
60243,5094
60244,30260
60245,12148
60246,4650
60247,8484
60248,2182
60249,4992
60250,109258
60251,42984
60252,40806
60253,2492
60254,7292
60255,12032
60256,31908
60257,94
60258,498184
60259,12042
60260,9060
60261,8236
60262,120536
60263,16216
60264,135968
60265,41500
60266,15078
60267,135160
60268,11590
60271,5106
60272,35922
60273,7144642
60274,6202
60275,5030
60276,9476
60277,25104
60278,4980
60279,17912
60280,31566
60281,10282
60282,9180
60283,2594003
60284,11924
60285,5058
60286,104570
60287,4780
60288,27946
60289,5296
60290,5766
60291,29200
60292,2434
60293,29360
60294,5420
60295,41466
60296,35380
60297,6026
60298,18476
60299,53228
60300,22014
60301,37668
60302,4854
60303,287148
60304,6222
60305,18594
60306,11342
60307,100964
60308,4994
60309,4960
60310,21310
60311,13896
60312,32320
60313,7782
60314,29720
60315,8268
60316,1258
60317,8334
60318,46746
60319,79258
60320,34950
60321,47882
60322,499306
60323,53290
60324,14192
60325,5634
60326,23136
60328,13840
60329,4924
60331,5614
60332,2100
60333,91362
60334,40908
60335,18626
60336,39786
60337,17730
60338,5476
60339,9484
60340,22046
60341,7444
60342,10506
60343,11542
60344,6820
60345,8192
60346,5140
60347,32380
60348,21818
60350,8330
60351,4220
60352,4930
60353,35066
60354,8234
60355,10920
60356,13428
60357,8438
60358,15602
60359,59696
60360,18672
60361,21656
60362,134708
60363,16592
60364,20874
60365,5064
60366,48480
60367,42606
60368,20854
60369,8706
60370,13716
60371,24640
60372,53428
60373,31706
60374,4792
60375,5330
60376,23128
60377,11416
60378,4862
60379,56336
60380,9938
60381,11596
60382,5350
60383,6216
60384,21586
60385,71626
60386,104382
60387,5866
60388,29762
60389,5552
60390,61233899
60391,15532
60392,5294
60393,161960
60394,9178
60395,5056
60396,5286
60397,5204
60398,4972
60399,12746
60400,132
60401,15332
60402,5304
60403,27094
60404,77916
60405,44466
60406,4790
60407,23456
60408,16974
60409,16942
60410,71280
60411,6044
60412,4870
60413,2216
60414,25186
60415,297498
60416,4940
60417,184232
60418,8568
60419,171550
60420,22180
60421,8588
60422,11934
60423,9014
60424,9214
60426,4876
60427,4922
60428,4868
60429,4932
60430,4880
60431,401114
60432,14186
60433,9406
60434,57414
60435,13176
60436,4842
60437,7918428
60438,25628
60439,14976
60440,6216
60441,7702
60442,28142
60443,31444
60444,15788
60445,14212
60446,38176
60447,28634
60448,4976
60449,15388
60450,12250
60451,32550
60452,5948
60453,6106139
60454,4812
60455,13690
60456,8620
60457,13804
60458,844
60459,19076
60460,20282
60461,4882
60462,29132
60463,26061
60464,375955
60465,28952
60466,643194
60467,53766
60468,45382
60469,7260
60470,33926
60471,15138
60472,4700097
60473,298
60474,368106
60475,1166
60476,6530
60477,5848
60478,382268
60479,13998
